#%file0_affymetrix-algorithm-param-apt-opt-feat-effect-file=
#%file0_affymetrix-algorithm-param-apt-opt-target-sketch-file=
#%file0_affymetrix-algorithm-param-apt-opt-do-residuals=false
#%file0_affymetrix-algorithm-param-apt-opt-do-feature-effects=false
#%file0_affymetrix-algorithm-param-apt-opt-write-sketch=false
#%file0_affymetrix-algorithm-param-quantification-name=med-polish
#%file0_affymetrix-algorithm-param-quantification-version=1.0
#%file0_affymetrix-algorithm-param-quantification-scale=log2
#%file0_affymetrix-algorithm-param-quantification-type=signal
############################################################
#%file1_name=/home/stefan_l/Diabetes_Postdoc/Hemang_data/Muscle_exercise/lib/NuGOHs1a520180_Hs_Probeset_ID_2_GeneSymbol.txt
#%file1_cols=probeset_id,Gene Symbol,
############################################################
probeset_id	34884_1	34884_2	34885_1	34885_2	34888_1	34888_2	34892_1	34892_2	34893_1	34893_2	34894_1	34894_2	34895_1	34895_2	34896_1	34896_2	34897_1	34897_2	34898_1	34898_2	34899_1	34899_2	34900_1	34900_2	34901_1	34901_2	34902_1	34902_2	34903_1	34903_2	34904_1	34904_2	34905_1	34905_2	34906_1	34906_2	34907_1	34907_2	34908_1	34908_2	34909_1	34909_2	34910_1	34910_2	34912_1	34912_2	34913_1	34913_2	34915_1	34915_2	34919_1	34919_2	34921_1	34921_2	34922_1	34922_2	34923_1	34923_2	34924_1	34924_2	34925_1	34925_2	34926_1	34926_2	34927_1	34927_2	34929_1	34929_2	34930_1	34930_2	34931_1	34931_2	34932_1	34932_2	34933_1	34933_2	34934_1	34934_2	Gene Symbol
NM_006929_at	6.66849	6.61136	6.65631	6.59487	6.83754	6.57575	6.78144	6.86301	6.92827	7.02130	6.84165	6.68002	6.56212	6.95249	6.70553	6.57301	6.83500	6.64878	6.71166	6.66603	6.55227	6.72027	6.72969	6.88947	6.80802	6.59487	6.87976	6.89180	6.65920	6.46544	6.90909	6.74235	6.67743	6.74443	6.69232	6.38990	6.62366	6.66544	6.64804	6.80930	6.74713	6.79267	6.75262	6.68933	6.99754	6.76268	6.65731	6.60927	6.87891	6.70195	6.88685	6.97325	6.79512	6.33380	6.54246	6.39042	6.60915	6.70146	6.66560	6.59602	6.55350	6.49043	6.41108	6.68271	6.70791	6.93043	6.53325	6.72976	6.73890	7.08194	6.55041	6.71996	7.04390	6.99165	6.53948	6.69590	6.87728	6.65580	SKIV2L
NM_007033_at	6.98226	7.02097	6.85170	6.96755	6.83753	6.82409	7.05204	6.76393	6.97992	6.86924	7.03436	7.21973	7.14505	6.99862	7.20272	6.96102	7.16563	6.95448	7.16829	6.95782	7.02191	6.84388	7.20134	7.13106	7.00390	7.02382	7.18053	7.10200	7.30556	6.78880	6.99882	6.95448	7.04314	6.97710	7.16626	6.83954	7.06535	7.09254	6.91555	6.87943	7.35143	6.99096	6.81864	6.79875	6.78851	6.84430	7.31404	7.18053	7.18262	6.95448	6.73285	6.73395	7.15730	7.08312	6.99858	6.82746	7.00174	7.07398	6.95238	7.09389	7.11455	6.79943	7.03861	7.18195	6.97422	6.89390	7.15941	7.15948	7.23607	6.87587	7.05799	7.10535	7.02175	6.99528	6.75628	6.94072	6.97480	6.95250	RER1
NM_014188_at	9.56273	9.58997	10.10231	9.88846	9.67491	9.50668	9.80520	9.74212	9.74346	9.20962	9.71172	9.68886	9.83675	9.79257	9.50179	9.69653	9.32462	9.02034	9.70099	9.58181	9.96932	9.73991	9.41088	9.33345	9.68957	9.64604	9.25127	9.18635	9.59327	9.84781	9.69361	9.70140	9.69642	9.74866	9.95867	9.65221	9.87117	9.60395	9.63418	9.66663	9.27956	9.14542	9.67357	9.58660	9.98521	9.86761	9.68162	9.93415	9.09651	9.45970	9.34958	9.32149	9.68687	10.03037	9.70799	9.78698	9.58806	9.89814	9.71187	9.62914	9.88220	9.88381	9.74104	9.87577	9.69297	9.54787	9.73057	9.60655	9.69151	9.41510	10.00303	9.84533	9.41959	9.35367	9.52348	9.35232	9.67723	9.69612	SSU72
NM_014638_at	6.14047	5.88767	6.15407	6.32459	6.23368	5.94100	6.10863	6.40018	6.66401	6.60906	6.08356	6.06485	6.03055	6.41275	6.33409	6.43716	6.29362	6.72898	6.28460	6.17525	6.17755	6.46759	6.52489	5.98693	6.18431	6.09186	6.81412	6.39857	6.17725	6.34709	6.33548	6.14570	6.44958	6.37051	6.34776	6.21139	6.34618	6.88023	6.32920	6.39081	6.26714	6.47572	6.46167	6.24421	6.24706	6.40828	6.48146	6.13670	6.38042	6.32362	6.61935	6.34024	6.41237	5.90197	6.03882	6.29673	6.35734	6.12271	6.28936	6.62228	5.71438	6.13039	5.72235	6.02202	6.18798	6.28355	6.36685	6.24268	6.45168	6.15566	6.01837	6.24060	6.50788	6.32211	6.04967	6.62691	6.12385	6.29486	PLCH2
NM_015327_at	6.37917	6.45867	6.40045	6.24035	6.01644	5.76975	6.33920	6.28152	5.92608	6.21899	6.24730	6.19589	6.21317	6.43394	6.32912	6.39274	6.46559	5.87416	6.50109	6.02055	6.04659	5.93133	6.37978	6.36314	6.40470	6.40850	6.43884	6.27318	6.11998	6.08182	6.30897	6.36640	5.99449	5.96243	6.53919	6.21207	6.43531	6.46039	6.30076	6.33147	6.47410	6.35444	6.36832	6.42428	6.31453	6.63083	6.54494	6.70840	6.35321	6.48542	6.32614	6.24030	6.13071	6.21640	6.17488	6.24468	6.31695	6.35996	6.44078	6.04016	6.52504	6.10566	6.23148	6.29058	6.33307	6.23209	6.48423	6.12872	6.28045	6.05220	6.34081	6.12507	5.77323	6.20382	5.91528	6.31964	6.32622	6.32864	SMG5
NM_015360_at	7.19143	7.06827	7.86857	7.39591	7.52039	7.46743	7.39267	7.30340	7.76982	7.02363	7.07438	7.15996	7.16157	7.15579	7.05771	7.23766	7.20140	7.19685	7.35726	7.14801	7.83941	7.44776	7.16525	7.47203	7.35666	7.04514	7.20194	7.09818	7.30243	7.50622	7.07105	7.08474	7.61196	7.91313	7.43885	7.49821	7.79003	7.30598	7.27316	7.19559	7.35880	7.19825	7.23156	7.30971	7.82021	7.51169	7.40838	7.50736	6.92860	7.07318	7.45628	7.63028	7.34942	8.06789	7.55184	7.51048	7.41835	7.37956	7.27880	7.19897	7.78696	7.80090	7.56372	7.57831	7.24164	7.06881	7.26787	7.29843	7.00868	6.92983	7.50913	7.28414	7.18459	7.16560	7.09630	6.60878	7.54736	7.27330	SKIV2L2
NM_015658_at	6.97734	6.80830	6.85876	6.76684	6.60944	6.66617	7.07229	6.92299	6.65822	7.20157	6.84849	7.09640	6.94388	6.94767	7.06766	6.97056	7.03696	7.11622	7.04271	6.84625	6.89184	6.80332	6.83162	7.05275	7.06988	7.02262	7.09177	7.38748	6.67094	6.90373	6.94210	7.16179	6.74162	6.57461	6.85761	6.53093	6.94352	6.83566	7.06662	7.22973	7.44091	7.11277	6.97821	6.94157	6.88969	6.82055	7.10436	6.77821	7.11634	6.90464	7.36593	7.29888	6.96515	6.70059	6.76686	6.83539	7.11976	7.18050	6.90703	6.75647	6.76695	6.87276	6.99798	6.79562	7.02158	6.94366	7.15577	7.21632	7.11433	7.07127	7.00690	6.72460	7.07813	7.02877	6.83721	7.23617	6.94199	6.98665	NOC2L
NM_016176_at	6.33411	5.96985	6.31458	6.39371	5.99879	6.09749	6.38987	6.11943	6.34253	6.38176	5.98378	5.95594	6.27453	6.33333	6.25571	6.39995	6.65298	6.03796	6.17838	6.06421	6.29124	5.86195	5.92242	6.31404	6.07079	6.22893	6.69839	6.05300	6.17810	6.12234	6.30011	6.35045	5.75958	5.92337	6.15613	6.15493	6.38620	5.87370	6.41397	6.22259	6.37820	6.39773	6.06927	6.25295	6.58811	6.27249	6.47095	6.32795	6.30310	6.53680	6.95871	6.50318	6.19790	6.46602	6.15954	6.07951	6.12740	6.41669	5.99424	6.01004	5.84371	6.41622	6.06546	6.50429	6.18860	5.99983	6.42888	6.07951	6.25430	6.31221	6.33553	6.25552	6.11047	6.00127	5.95670	6.01793	6.30388	5.84600	SDF4
NM_016547_at	6.33411	5.96985	6.31458	6.39371	5.99879	6.09749	6.38987	6.11943	6.34253	6.38176	5.98378	5.95594	6.27453	6.33333	6.25571	6.39995	6.65298	6.03796	6.17838	6.06421	6.29124	5.86195	5.92242	6.31404	6.07079	6.22893	6.69839	6.05300	6.17810	6.12234	6.30011	6.35045	5.75958	5.92337	6.15613	6.15493	6.38620	5.87370	6.41397	6.22259	6.37820	6.39773	6.06927	6.25295	6.58811	6.27249	6.47095	6.32795	6.30310	6.53680	6.95871	6.50318	6.19790	6.46602	6.15954	6.07951	6.12740	6.41669	5.99424	6.01004	5.84371	6.41622	6.06546	6.50429	6.18860	5.99983	6.42888	6.07951	6.25430	6.31221	6.33553	6.25552	6.11047	6.00127	5.95670	6.01793	6.30388	5.84600	SDF4
NM_017871_at	7.48513	7.28018	7.42359	7.31287	7.50232	7.20279	7.30182	7.24482	7.49245	6.94924	7.45632	7.47608	7.47345	7.53381	7.36483	7.54519	7.42392	7.19347	7.45368	7.32386	7.53594	7.40592	7.30376	7.40701	7.43846	7.57764	7.53537	7.41127	7.37074	7.33580	7.27022	7.56891	7.46552	7.43442	7.44619	7.42208	7.86372	7.44942	7.46618	7.34437	7.40748	7.65523	7.29869	7.48795	7.59806	7.63236	7.47341	7.48539	7.47416	7.31420	7.54288	7.09892	7.39977	7.57496	7.41392	7.36990	7.45503	7.47689	7.43457	7.37965	7.68826	7.60127	7.67432	7.79354	7.47377	7.51642	7.67327	7.61176	7.46698	7.12395	7.45239	7.54430	7.40290	7.33513	7.22265	7.30586	7.55039	7.37634	CPSF3L
NM_017891_at	4.13103	4.21488	4.10124	4.12009	4.08322	3.77868	4.22471	4.22503	4.11849	4.08497	4.12173	4.04753	4.13820	4.25000	4.17552	4.24443	4.11972	4.20731	4.00124	4.07875	4.09141	4.17982	4.16717	4.33143	4.13738	4.31028	4.05645	4.28839	4.17901	4.16568	4.27990	4.20078	4.07210	3.99596	4.23196	4.20505	3.81318	4.13652	4.32152	4.34551	4.06155	4.36809	4.14062	4.07308	4.18909	3.79367	3.89343	3.93293	4.34582	3.93877	4.09251	3.96364	4.24034	3.73242	4.15006	4.06439	4.12204	4.00567	3.92980	4.15257	4.02912	4.08921	3.80768	3.93276	4.12566	4.60608	3.93406	4.15523	4.19729	3.73657	4.16407	4.07801	4.21323	4.22590	4.05454	4.51463	3.99685	4.12159	C1orf159
NM_017971_at	10.14047	10.02928	10.52337	10.35781	10.21957	9.80352	10.19935	10.02260	10.16622	9.72126	10.14720	10.16326	10.35968	10.48807	10.02037	10.17003	10.21274	9.96847	10.23084	10.09048	10.24652	10.12280	9.88009	10.06063	10.17836	9.92750	10.09687	9.99214	10.15334	10.38203	10.29923	10.29942	10.18632	10.00391	10.23975	10.06394	10.29937	10.20831	10.26405	10.07592	10.21928	9.96422	10.09633	10.09034	10.35224	10.20349	10.28740	10.30549	9.90333	10.02664	10.23501	9.95707	10.23984	10.48563	10.28691	10.41114	10.25285	10.38162	10.29913	10.13859	10.34973	10.22564	10.67806	10.61736	10.47425	10.13090	10.37684	10.23875	10.27621	9.83524	10.22572	10.04383	10.27257	10.11364	10.16912	9.77380	10.17708	10.04342	MRPL20
NM_018188_at	6.97384	6.84840	6.44705	6.51489	6.83753	6.60631	7.24812	7.29500	6.48519	6.48484	6.90908	6.94696	7.12955	7.39183	7.22924	6.87614	6.89623	6.46835	6.69538	7.05351	6.75756	5.97206	6.79738	7.08764	7.07342	6.96255	6.94110	6.96637	6.46596	6.99778	6.82868	6.92426	6.63850	6.49681	6.66288	7.05398	7.04198	7.14935	7.29912	7.31627	7.25650	6.92127	7.14683	6.93386	6.89414	6.82192	6.88677	7.14826	7.04131	7.12070	7.08709	7.03436	6.69001	6.38828	7.05351	6.86062	6.93937	6.95507	6.98870	6.93447	6.37948	6.22060	6.74778	6.95313	7.23995	7.22604	7.23942	7.20816	6.98904	6.26007	6.66436	7.07745	6.74834	6.65576	6.97955	7.19597	6.82371	7.11075	ATAD3A
NM_018216_at	8.03594	7.97968	7.79125	7.99435	7.90090	7.75107	8.07308	7.99559	8.03111	8.14898	7.83911	7.75165	7.97097	7.84280	8.04656	7.95112	8.14777	7.83707	7.95948	8.07355	7.75279	7.86149	7.97316	7.73573	7.87108	7.78183	8.07171	8.22013	7.83362	7.87944	7.92976	7.74103	7.90366	7.93112	8.06149	7.87324	7.81776	7.80133	8.12788	7.99447	7.96538	8.02627	7.92346	7.96743	7.43789	7.58489	7.98277	7.97164	8.12592	7.84863	7.91917	7.41216	8.17052	7.85504	7.83481	7.67441	7.83278	8.03800	7.93911	7.82002	7.97060	7.83318	7.49012	7.90777	8.08449	8.16744	7.84345	7.84480	7.95699	7.50739	8.21485	8.03751	7.72932	8.02848	7.68133	7.76255	7.57633	7.89170	PANK4
NM_020753_at	5.19365	5.19983	4.77931	4.82565	4.90476	5.14701	5.05848	5.26902	5.08715	5.51596	5.29812	5.03694	5.12839	5.30915	4.92980	5.33878	5.31315	5.58699	5.18086	5.09252	4.98110	4.97501	5.37795	5.35873	5.20972	4.93515	5.23379	5.24461	5.11060	5.16079	5.45397	5.17637	4.94841	5.00728	5.09320	5.16655	5.02713	5.32670	5.23691	5.44150	5.41701	5.53160	5.10655	5.28824	5.14255	4.95385	4.93215	5.08937	5.14786	5.47281	5.53445	6.15918	5.19013	4.97713	5.02340	4.97373	4.96993	5.30443	5.37188	5.20198	4.79354	5.15705	5.11185	4.96128	5.22421	5.11568	5.24451	5.36526	5.34290	5.15675	5.00029	5.13728	5.23685	5.39095	4.87739	5.15276	5.19248	5.06725	CASKIN2
NM_020764_at	5.14309	5.15270	5.34760	5.06313	5.01530	5.28001	5.29263	5.33363	5.31899	5.30253	5.05144	5.20983	4.84697	5.19228	4.93670	5.19839	5.17278	5.39566	5.18871	5.50720	5.06535	4.86179	5.14676	5.00743	5.33513	5.30537	5.64219	4.97808	5.26561	4.76432	4.93884	4.88943	5.20442	4.95991	5.07588	4.46872	5.01442	5.03196	5.47154	5.22515	5.02774	5.30162	5.53808	5.09489	5.35893	4.99138	5.39394	5.19946	5.31538	4.78878	5.29787	5.26919	5.42100	5.00175	5.03659	4.96898	5.26473	5.11694	5.13163	5.07538	5.01477	5.18528	4.82053	5.16595	5.15698	5.41143	5.00463	4.61964	5.03299	5.26300	4.86568	4.65400	5.50154	5.13794	5.00743	5.35607	5.06740	5.19808	CASKIN1
NM_021170_at	5.09884	5.18295	5.11292	5.10167	4.99410	5.05653	5.55289	5.37289	5.38666	5.61145	5.43959	5.56120	5.31800	5.17355	5.29388	5.22095	5.51056	5.49193	5.49734	5.99922	5.02633	5.12125	5.60733	5.46450	5.50505	6.01363	5.01733	5.42416	5.53104	4.94716	5.84130	5.48729	5.00243	5.18231	5.44695	5.59057	4.93535	5.76674	5.71629	5.60429	5.70213	5.42007	5.56294	5.80318	4.98118	5.12397	5.05514	5.45770	5.24305	5.65846	4.91439	5.11323	5.72184	4.69217	5.19249	5.37971	5.45282	5.35391	5.25335	5.39598	5.02110	4.78916	5.26812	5.22713	5.23819	5.49280	5.51891	5.27794	5.37160	5.34596	5.39139	5.34289	5.29078	5.20215	5.20375	5.77623	5.41496	5.31080	HES4
NM_022834_at	4.65697	4.68258	4.26086	4.61586	4.74605	4.50142	4.73851	4.78695	4.91201	4.98793	4.75413	4.47397	4.89713	4.73690	5.15895	4.92457	4.84981	4.69164	4.75398	4.75589	4.75087	4.61697	4.82401	4.75026	4.78156	4.82961	4.76392	4.70789	4.71310	4.74176	4.83657	5.04292	4.80857	4.80649	4.64497	4.45447	4.57165	4.86185	4.72442	4.88315	4.97104	4.79499	4.69578	4.91079	4.38918	4.51758	4.52825	4.92654	4.83610	4.73836	4.62398	4.42987	4.61310	4.51221	4.59081	5.03443	4.96051	4.59230	5.01770	4.62583	4.74403	4.39675	4.67569	4.77083	4.77913	5.05057	4.89564	5.09260	4.80996	4.75087	4.64200	4.92089	4.43851	4.71335	4.70694	4.89447	4.48240	4.81613	VWA1
NM_023018_at	5.59388	5.46088	5.29233	5.61380	5.24577	5.20905	5.55512	5.42520	5.12840	5.19598	5.18371	5.43288	5.33314	5.08234	5.41198	5.35587	5.32691	4.87808	5.60232	5.43004	5.48908	5.23096	5.43752	5.27738	4.97657	5.16012	5.13810	5.35655	5.29221	5.28227	5.56166	5.56422	5.44916	6.21822	5.80354	5.50116	5.52600	5.16016	5.52451	5.42673	5.30017	5.38268	6.11827	5.88399	5.08687	5.36480	5.19496	5.40024	5.39383	5.56760	5.39388	5.44561	5.44582	5.62767	5.36484	5.51059	5.19434	5.81032	5.18422	5.13258	5.45168	5.31809	5.36585	5.75135	5.55455	5.27408	5.57364	5.07450	5.20252	5.44447	5.56502	5.36732	4.97410	5.01416	6.96217	5.03846	5.71571	5.56629	NADK
NM_024848_at	6.06903	5.97511	5.83839	6.00749	6.05659	6.18008	6.00349	6.08732	6.32735	6.33844	6.22402	6.05150	5.97869	6.03761	6.16408	6.23853	6.11498	6.27012	5.85772	6.36538	6.04957	6.38659	6.37062	6.31035	6.16258	6.18387	6.06589	6.11862	5.78947	5.79750	6.02396	6.19783	6.30064	6.01679	6.03721	6.04985	5.93497	5.91752	6.02147	6.23245	5.94650	6.34790	6.06696	5.92265	6.23396	5.83753	5.89201	6.04122	6.27996	6.12400	6.22720	5.79822	6.16650	5.70729	6.25957	6.09649	6.29958	6.00347	5.89125	6.13909	5.56905	5.85988	6.06785	5.72067	6.13944	6.31465	6.04606	6.17644	6.22092	5.99794	5.72758	5.95005	6.14486	6.21150	6.14458	6.27549	6.04652	6.18377	MORN1
NM_030756_at	7.63442	7.71797	7.82664	7.63187	8.10026	8.54167	7.35715	7.31176	7.46409	6.75031	7.36523	7.66172	7.60947	7.57617	7.44717	7.52026	7.06798	7.60759	7.95863	7.39081	7.97292	7.82900	7.35023	7.43991	7.41332	7.21552	7.60079	6.89839	8.03210	7.48705	7.78278	7.41413	7.83641	7.55315	7.77737	7.78618	8.00524	7.69469	7.39956	7.30216	7.15200	7.16139	7.34017	7.45443	7.66918	7.98120	7.76810	7.66255	6.95210	7.51813	7.16441	7.91868	7.99361	8.55298	7.94428	7.83893	7.48390	7.47726	7.74971	7.54147	7.82416	7.93365	8.04107	8.14166	7.24739	7.11884	7.80642	7.38948	7.76621	8.16868	7.77448	7.56685	7.35989	7.59987	7.75808	7.30287	7.59682	7.65526	TCF7L2
NM_032129_at	5.68236	5.65257	5.69465	5.51121	5.62895	5.76091	5.65118	5.72801	5.89121	5.86166	5.88720	5.61750	5.81709	5.67127	5.68095	5.77612	5.74511	5.81181	5.60581	5.95371	5.58052	5.67112	5.65113	5.62702	5.68390	5.63866	5.74731	5.78702	5.51175	5.72655	5.68137	5.66058	5.69605	5.89710	5.57930	5.50333	5.12138	5.79728	5.77547	5.76870	5.46310	5.63605	5.69318	5.67632	5.57541	5.33825	5.29251	5.65517	5.79895	5.37841	5.52042	5.32500	5.76008	5.40019	5.58822	5.48897	5.84957	5.66087	5.84368	5.65895	5.56219	5.55239	5.51606	5.28951	5.64648	5.59960	5.49769	5.84371	5.66995	5.60807	5.47018	5.61316	5.85467	5.66857	5.82622	5.79247	5.65712	5.67325	PLEKHN1
NM_032348_at	7.12621	7.29228	7.17926	7.07745	6.99723	7.33079	7.23797	7.36994	7.24703	7.36001	7.04980	7.04080	7.25365	7.30031	7.38352	7.51204	7.03438	7.65610	7.37295	7.18529	7.11627	7.08923	7.66579	7.74766	7.25334	7.40896	7.46176	7.28458	7.78888	7.22260	7.38194	7.27265	7.10586	7.15312	7.04078	7.23921	7.29169	7.25991	7.29198	7.35627	7.37901	7.44828	7.22525	7.33220	7.35198	7.36277	7.41253	6.94145	7.41945	7.60395	7.37899	7.65320	7.54266	7.23818	7.31032	7.16241	7.03132	7.21042	7.34120	7.25555	7.25486	7.25290	7.23326	7.17724	7.17963	7.31424	7.21676	7.36261	7.35627	7.93270	7.15836	7.05160	7.19553	7.44441	7.27116	7.56405	7.18081	7.33343	MXRA8
NM_032747_at	12.20013	12.22671	12.11917	12.33258	12.07436	12.42973	12.26330	12.33798	12.29201	12.37147	12.34148	12.09425	12.20607	12.36549	12.13225	12.23941	12.45448	12.38883	12.22121	12.31970	12.25772	12.24472	12.22965	12.15665	12.29498	12.26636	12.07268	12.30473	12.36069	12.30618	12.43996	12.35680	12.27269	11.96125	12.24452	12.39598	12.29487	12.32282	12.22083	12.22305	12.36467	12.13873	12.29589	12.33647	11.97581	12.21516	12.37286	12.33942	12.33951	12.34851	12.12988	11.37983	12.35845	12.25033	12.17763	12.15683	12.21102	12.35732	12.28630	12.33070	12.30652	12.19340	12.11718	12.40341	12.32570	12.38198	12.24192	12.23170	12.26357	12.00250	12.32545	12.34438	12.19419	12.25187	12.26733	12.15269	12.08118	12.25555	USMG5
NM_058167_at	7.05556	6.71247	6.55809	6.88451	6.83189	6.70747	6.95385	6.93808	6.46426	6.97206	6.71919	6.74058	7.10480	7.15745	7.12731	7.04035	6.93544	6.83014	6.63362	6.82072	6.93428	6.90182	7.06302	7.29433	7.00655	6.88575	6.58295	7.03557	6.90337	7.15819	7.17168	7.17522	6.81663	6.70675	7.23686	7.03028	7.02809	7.16441	7.10412	7.18136	6.88440	6.89806	6.99462	6.95698	6.73289	6.88900	6.98249	6.95362	7.05745	6.96516	6.70304	6.74502	6.93184	6.52610	6.72086	6.99183	6.92398	7.05359	6.97005	6.92355	7.03450	6.73002	7.02829	6.91233	7.03216	7.28807	6.86575	7.19454	6.74454	6.82911	7.08662	7.25552	7.07443	6.95663	6.81433	7.19697	6.58489	6.72991	UBE2J2
NM_080605_at	5.75501	5.53971	5.90890	5.69698	6.21315	5.54480	5.99963	5.98510	6.09265	6.04907	6.01687	5.75052	5.61739	5.98463	5.84144	6.04013	6.36157	6.16691	5.95321	5.87934	6.04303	6.05788	5.87023	5.85755	6.02833	6.13199	5.79949	5.59310	5.60272	5.93232	5.82478	5.88904	5.94044	5.96652	5.94046	5.93183	6.15640	5.94971	5.95299	5.86281	6.06675	5.88706	5.78868	5.73330	6.24015	6.02733	5.82693	5.92715	5.86523	6.01939	6.15151	6.75322	5.86370	5.92060	6.09303	5.60245	5.81432	5.92753	5.65819	5.86925	5.88059	5.91891	6.18881	5.92090	5.80350	5.44414	5.70026	5.73106	6.02117	6.40850	5.72758	5.62448	5.91449	5.78465	5.62380	5.87812	6.34164	5.98626	B3GALT6
NM_080875_at	7.83371	7.65230	7.41106	7.37477	7.59333	7.41734	7.95417	7.94349	7.85696	8.26394	7.86322	8.11820	7.72141	7.70896	8.08871	8.00976	7.97172	7.95642	7.96522	7.91787	7.46161	7.48088	7.92772	8.24914	7.92780	7.73091	8.05683	7.84447	7.96121	7.86098	7.71625	7.84104	7.48608	7.72060	8.05130	7.58501	7.75918	7.89911	7.87056	7.82006	7.96535	8.08328	7.59059	7.62172	7.38998	7.62723	7.79060	7.59711	8.16842	7.68670	8.44337	7.17600	7.51930	7.68973	7.93729	7.86547	7.79065	7.93988	7.73556	7.82373	7.82793	8.07352	8.07912	7.77791	7.91817	7.94073	8.17941	8.15243	7.85262	7.44750	7.80070	7.83711	7.99945	7.91167	7.67785	7.68456	8.01419	8.00046	MIB2
NM_138705_at	5.08857	6.02055	9.23066	8.90595	10.30323	6.58269	6.52238	6.40163	5.66101	5.23667	7.02713	10.13100	5.69418	5.92982	6.03461	5.63218	6.04850	7.90911	7.72234	6.35870	7.33858	7.02348	6.54925	7.11818	7.00538	6.41953	9.57763	7.57684	8.16356	8.79615	5.46897	5.77528	6.92832	8.03392	5.91114	5.12243	9.47900	8.38644	6.62571	7.51033	7.36994	8.22062	6.01086	6.02204	7.78703	8.82411	7.80707	7.04924	6.12135	5.78885	8.11529	7.33271	6.27041	8.62185	9.10065	9.96143	6.95621	6.28681	7.56074	7.49424	7.63743	9.00940	9.79845	8.39472	8.03191	6.42476	7.77361	6.63294	6.49324	6.17301	5.84170	5.55502	7.65483	6.22289	5.97969	5.61617	9.59849	7.58037	CALML6
NM_148901_at	3.97293	3.84593	3.99119	3.99134	3.83298	4.03497	3.88440	4.03014	4.42573	4.12852	4.10281	3.68194	3.96639	4.05903	4.29874	4.11587	4.12120	3.97226	3.89352	3.98326	3.81365	3.93021	4.06859	4.34790	4.14332	3.93309	3.99101	4.14275	3.85700	3.89137	4.07776	4.03747	4.09581	4.00407	3.98697	3.83872	3.99042	4.45023	3.99060	4.17689	4.13957	3.79752	3.93359	3.94211	4.05617	3.76739	3.80651	3.93788	3.99564	3.94223	3.95292	4.03411	4.01461	3.57219	3.83526	4.06022	3.96457	3.99711	3.81113	3.83711	3.85700	4.20468	4.00202	4.09693	4.17429	4.08671	3.94445	4.07402	3.84288	4.00572	4.11186	4.02762	3.98737	3.99099	3.90227	4.57083	3.97715	3.95192	TNFRSF18
NM_148902_at	3.97293	3.84593	3.99119	3.99134	3.83298	4.03497	3.88440	4.03014	4.42573	4.12852	4.10281	3.68194	3.96639	4.05903	4.29874	4.11587	4.12120	3.97226	3.89352	3.98326	3.81365	3.93021	4.06859	4.34790	4.14332	3.93309	3.99101	4.14275	3.85700	3.89137	4.07776	4.03747	4.09581	4.00407	3.98697	3.83872	3.99042	4.45023	3.99060	4.17689	4.13957	3.79752	3.93359	3.94211	4.05617	3.76739	3.80651	3.93788	3.99564	3.94223	3.95292	4.03411	4.01461	3.57219	3.83526	4.06022	3.96457	3.99711	3.81113	3.83711	3.85700	4.20468	4.00202	4.09693	4.17429	4.08671	3.94445	4.07402	3.84288	4.00572	4.11186	4.02762	3.98737	3.99099	3.90227	4.57083	3.97715	3.95192	TNFRSF18
NM_152228_at	5.58359	5.69515	5.50597	5.41688	5.75336	5.41381	5.60321	5.68125	5.95240	5.84618	5.68776	5.58599	5.63159	5.84613	5.51210	5.63888	5.82086	5.79734	5.43010	5.80686	5.68341	5.84577	5.77532	5.60032	5.61467	5.61840	5.96486	5.76932	5.32559	5.63652	5.73523	5.47099	5.64469	5.67385	5.39863	5.52755	5.41751	5.55674	5.78842	5.92608	5.45814	5.84002	5.84791	5.58275	5.49463	5.26253	5.59489	5.31995	5.81769	5.63531	5.79825	5.55589	5.55278	5.31923	5.63787	5.36438	5.83973	5.55791	5.72014	5.62189	5.81773	5.41112	5.17883	5.40904	5.45407	5.69231	5.64496	5.66854	5.65430	5.48919	5.48222	5.44378	5.71872	5.75655	5.73687	5.59501	5.52786	5.70761	TAS1R3
NM_152486_at	5.66317	5.75114	5.60309	5.80000	5.87226	5.89361	5.79317	5.87032	5.94901	5.79103	5.71392	6.02271	5.71325	5.99971	5.85283	5.86221	5.93822	5.85283	6.16124	5.39465	5.84081	5.50515	6.05915	5.65980	6.08619	5.96920	6.14531	5.74529	5.88521	5.27209	5.80164	5.96445	5.78259	5.64158	5.56201	5.13975	5.85287	5.80438	5.78234	5.83275	5.98266	5.88521	5.95834	6.13766	6.16463	5.86246	6.26879	6.94471	5.61491	5.80438	6.05610	5.95427	5.69698	5.76133	6.12363	5.91692	5.84876	5.95311	5.83772	5.88007	5.77740	5.74396	5.54896	5.69071	6.24247	6.17973	5.64007	5.91541	6.20023	7.50340	5.93185	5.45558	5.87961	5.84387	5.73691	5.90749	5.90041	5.76048	SAMD11
